RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
394568,"Elmira, NY",413,58778,58618,58553,58381,58316,58370,58444,58508,58531,58610,58820,58986,59153,59278,59496,59745,59960,60189,60406,60730,61019,61283,61248,61137,61082,61067,61089,60999,61060,60564,60275,60172,60626,60918,61106,61301,61653,61988,62450,62856,63225,63384,63451,63535,63947,64455,65194,65765,66389,66485,66470,66338,66180,66156,66157,66445,66683,66805,67059,67324,67859,68259,68596,68920,69054,69341,69467,69792,70127,70718,71397,72003,72386,72805,73160,73534,73690,73751,73692,73734,73968,74346,74734,74880,74474,74029,73736,73681,73958,74319,74673,74775,75123,75897,76429,76676,76597,76667,77066,77494,77947,77884,78654,79568,80814,81516,82130,82546,82778,82977,83098,83288,83428,83699,83909,84118,83539,82976,82504,82781,83233,83555,83823,83983,84074,84470,84758,85292,85584,85871,86165,86363,86986,87483,87989,88039,88101,87778,87259,86577,86232,86085,86086,86098,86365,86807,86708,86700,86312,86835,87091,87377,87300,87169,87266,87300,87401,87589,88041,88258,88655,88965,89488,90005,90622,90805,90689,90360,90473,90407,90669,90824,90799,90496,90160,90126,89976,90034,90041,90770,91154,91605,91359,91298,91614,92249,93145,93480,93627,93636,93713,93547,93462,93733,94532,95277,95512,95279,94905,94742,94933,94905,94631,94190,94188,94665,95224,95696,95977,96136,96161,96453,96710,97230,97528,98097,98107,97906,97366,97091,96754,96478,96341,96530,96376,96158,95755,95682,95652,95566,95331,94790,94350,93983,93671,93143,92422,91984,91610,91515,91030,90683,90550,90867,91324,91733,91928,92037,92016,92005,91988,92399,92966,93488,93730,93702,93749,94053,94910,95909,96140,96014,95852,96125,96352,97039,97500,98546,99359,100555,100983,101035,101123,101429,101749,101590,101284,100895,100714,100834,101660,102568,103271,102556,102166
394847,"Meadville, PA",414,51568,51498,51369,51379,51315,51419,51463,51629,51773,51932,51863,51873,52050,52081,52103,51930,52080,52122,52430,52811,53297,53945,54356,55035,55461,56618,57672,58564,58886,59408,59746,59899,59939,60488,61478,62033,62130,61444,61260,60689,59946,58795,58062,58293,58649,59048,59596,60229,61020,60659,60189,60399,61295,62159,62373,62767,63151,63432,63326,63439,63703,64227,64775,65156,65560,65967,66262,66686,66991,67568,67926,68425,68748,68877,69019,69324,69911,70184,70350,70487,70956,71487,71977,72287,72587,72860,73230,73752,74540,75295,76237,76805,77331,77421,77737,78212,78764,79730,80515,81514,82072,82611,83130,83558,83868,84183,84825,85739,86421,87003,87467,87994,88314,88716,89030,89329,89592,89939,90198,90235,90392,90786,91056,91314,91381,91576,91751,91800,91984,92037,92065,92059,91996,91998,91827,91611,91702,91704,91833,91798,92004,92260,91502,90659,89486,89151,88846,88571,88339,88325,88480,88572,88470,88216,87827,87402,86998,87076,86621,86264,85577,85336,85087,84876,84654,84465,84666,84995,85463,85628,85824,85850,85812,85918,86045,86103,85950,85758,85560,85303,85131,85136,85178,84992,84716,84649,84872,84856,84675,84364,84172,83873,83582,83397,83410,83757,84061,84282,84176,84190,84238,84433,84653,84777,84772,84756,84808,84785,84968,85102,85363,85502,85647,85711,85770,85878,86221,86521,86861,87118,87527,87867,88176,88224,88258,88202,88307,88485,88781,89070,89399,89679,89879,90017,90246,90368,90594,90596,90921,91162,91735,92125,92627,92871,93204,93421,93723,93933,94199,94377,94553,94693,94896,95250,95687,96207,96688,97146,97682,98037,98332,98357,98633,98915,99341,99732,100232,100742,100968,101156,101283,101641,102009,102458,102916,103332,103939,104345,104775,105011,105384,105829,106294,106460,106563
394373,"Beaver Dam, WI",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105513,105563,105659,105988,106453,107101,107554,107977,108184,108831,109442,110078,110956,112093,113730,114606,115362,115801,116644,117423,118410,119586,120540,121770,122227,123093,124011,125118,125841,126290,125518,124755,122618,122291,122500,124155,125310,126210,126771,127487,128022,128477,128723,129191,129887,130520,130909,130797,130964,131359,132008,132473,132893,133365,133895,134147,134183,133831,133099,132110,131590,131398,131529,131487,131647,131843,131954,131734,131369,130773,130241,129588,129219,128921,128647,128355,128029,127856,127632,127384,127006,126322,125470,124628,123979,123450,122830,122349,121974,121715,121520,121387,121350,121152,120770,120353,120025,119808,119472,119067,118558,118089,117586,117161,116773,116475,116115,115840,115540,115390,115070,114857,114645,114531,114406,114306,114329,114227,113912,113526,113309,113215,113039,112885,112865,112926,112973,112939,113006,112911,112717,112423,112322,112313,112302,112283,111769,111216,111037,111545,112028,113759,116516,119439,120769,120960,121099,121328,121608,122172,122664,122691,122378,121148,120489,118979,118311,117557,118228,118645,119822,119918,121510,123443,126871,129532,131820,133257,134102,134602,134817,137013,138556,140426,140388,140639,141069,141790,141830,142510,143815,145746,146464,146290,146615,147605,149568,151585,153327,154306,154888,155883,157265,158537,159623,160174,160892,161484,162558,163160,164059,164393,165612,166557,167513,167730,167479,167214,167048
753912,"Pinehurst-Southern Pines, NC",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174522,174044,173937,173986,172277,170782,168657,169154,169784,171296,171320,171438,170937,171637,172395,173362,174816,176086,177582,178595,179692,180877,182265,183345,184262,185118,186019,186949,187984,188969,189957,190903,192065,193527,194959,196330,197683,198736,199455,199758,200498,201378,202641,203640,204626,205484,205993,206201,206143,206272,207224,207459,207487,207157,207020,206893,206491,204170,203434,202509,202001,199632,196963,195818,194774,193826,192923,191805,191010,190146,189555,188966,188666,188469,188458,188966,189817,190692,191239,191282,190834,190119,189255,188446,187670,186890,186332,185783,185638,185684,185908,185545,185091,184520,184475,184365,184098,183858,183465,183228,183135,183305,183525,183593,183879,184310,184871,185086,185080,184927,184751,184590,184449,184046,183653,183458,183503,183985,184265,184879,185254,185827,186374,187068,187836,188417,188740,188991,189255,189673,189726,189933,189972,190225,190238,190431,190320,190373,190105,190290,190553,190884,191302,191236,191667,192087,192726,192711,192731,192745,193243,193575,193908,194346,194970,195989,197000,198028,198527,198837,199508,200405,201244,201801,202007,202182,202065,203009,204697,206382,207928,208681,209646,210372,211306,211793,212439,213077,213848,214569,215597,217055,218366,218856,219192,219735,220538,221289,221956,222908
395175,"Ukiah, CA",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142697,141772,141556,140965,141323,141945,143109,144069,144600,145442,146610,148326,149280,150120,151173,152622,154200,155765,157500,159718,161332,163418,164802,166524,167362,168947,170861,172805,174791,177049,179906,182338,184259,184895,185337,185692,187255,189203,191206,193366,195776,198957,201947,204705,206914,209047,210851,212664,214096,215837,217269,219754,222321,225771,230574,236050,241814,244535,246616,248346,253103,258841,264774,269874,269418,266932,263871,265689,268993,271858,275457,279242,283453,287560,291956,296311,299891,304847,310888,317924,324055,330246,336436,339855,340063,337686,339174,342190,346125,349105,352061,355099,357707,360534,363416,365576,367654,370253,371222,370150,370444,373936,378122,379454,377096,375587,371002,363574,353561,344870,337445,330678,324012,318329,312331,307104,302936,299302,295966,292803,289914,286919,284090,281777,280635,280444,279708,278968,277371,276611,275957,275636,275811,276091,276451,276594,276491,274878,273280,270903,269772,267927,267488,267554,267968,267505,266475,265247,263969,263447,262646,261707,259834,258540,257137,256335,256219,256771,257341,258364,259594,261602,262760,264157,265279,266843,268567,271019,274666,278751,282910,286282,289685,291339,293620,295406,298870,302007,304848,307651,309900,312679,314488,316177,317210,319379,318805,318026,316063,317017,318106,319698,321399,323676,325553,327090,328533,328294,328392,328196,329679,331055,332727,334872,336908,339210,340498,341823,343193,343660,344674,344814,346362,347719,348990,350864,352501,355288,357654,359838,361877,362132,363106,363478,366106,368573,370711,372829,374707,377464,379817,381795,383280,383550,382297,379632,377055,377278,378801,381734,384131,382181,378663,374662,374014,372963,371004,368304,366546,362593,359750
753887,"Hermiston-Pendleton, OR",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115364,114714,114669,115976,118161,120324,121986,123703,125995,127795,129391,130614,131623,132770,134094,135220,136046,136664,137216,137785,138169,138672,139078,139466,139711,140133,140599,140893,140590,140150,139754,139921,139978,140081,139736,139387,138941,138611,138057,137265,136384,135571,134855,133941,132955,131892,131004,130113,129275,128388,127371,126195,124945,123837,122877,122083,121359,120699,119944,119271,118586,118117,117689,117340,116952,116672,116285,115838,115163,114538,113831,113031,112313,111562,110777,109817,109233,108934,108920,108732,108691,108662,108809,108819,108878,108827,108932,108876,108944,109218,109775,110412,110926,111478,112165,112942,113930,114927,116007,116866,117812,118737,119774,120816,121781,122811,123737,125075,126201,127358,128136,128900,129665,130469,131415,132207,132968,133688,134583,135427,136403,137524,138817,140067,141246,142531,143963,145350,146612,147814,149062,150423,151585,152830,154081,155437,156801,158206,159744,161174,162468,163684,164874,166190,167493,168968,170446,171838,173153,174188,175208,176078,177001,177959,178957,180046,181258,182582,183954,185122,186099,186789,187580,188204,188881,189507,190227,190894,191496,192304,193140,193969,194520,194951,194616,194803,195556,197060,198890,200470
394809,"Lufkin, TX",419,54428,54571,54692,54779,54922,55070,55227,55380,55507,55682,55874,56047,56201,56408,56710,57034,57252,57543,57834,58185,58497,58702,58581,58340,58126,58265,58154,58100,58138,58472,58682,58705,58649,58648,58891,58899,59236,59357,60020,60423,60972,61069,61204,61229,61456,61689,61834,61962,62066,62262,62604,63029,63375,63747,64024,64556,64903,65358,65580,65735,65777,65774,65878,66061,66232,66488,66633,66650,66556,66503,66680,66724,66757,66883,67178,67493,67734,67989,68231,68418,68593,68647,68800,68928,69145,69173,69130,69014,69076,69101,69173,69161,69193,69325,69485,69726,69957,70243,70517,70848,71137,71472,71736,72009,72217,72591,73016,73347,73123,72783,72372,72340,72207,72242,72215,72374,72638,73010,73379,73657,73931,74168,74437,74692,74928,75182,75486,75856,76218,76625,77023,77427,77774,77965,78131,78167,78330,78490,78765,79011,79194,79340,79297,79274,79226,79306,79371,79361,79399,79154,78931,78662,78654,78599,78647,78839,78990,79109,79013,78984,78840,78728,78595,78531,78471,78386,78269,78273,78275,78324,78189,78140,78019,78094,78067,78073,77911,77615,77260,77067,77100,77203,77238,77305,77295,77602,77900,78354,78530,78703,78929,79162,79419,79596,79780,79989,80125,80282,80492,80871,81267,81602,81893,82201,82612,83074,83556,84055,84468,84927,85359,85886,86396,86927,87386,87893,88429,89053,89707,90296,90845,91459,92130,92823,93373,93966,94625,95367,96092,96746,97325,97834,98357,98777,99201,99571,100105,100752,101505,102244,102932,103556,104158,104701,105241,105549,105902,106303,107048,107858,108766,109592,110337,110862,111277,111773,112014,112296,112465,112906,113440,113992,114549,115144,115770,116471,116977,117410,118554,119773,121064,121509,121982,122368,122903,123455,124123,124639,125082,125395,125693,125408,125788,126246,127051
395248,"Zanesville, OH",420,60405,60667,60838,61016,61911,62265,62567,62234,62501,62767,62937,62301,61655,61112,61379,61706,61964,62231,62488,62768,63054,63911,64817,65794,66279,66865,67302,67663,68000,68397,68870,69317,69662,69935,70089,70400,70618,70514,70536,70654,70909,71153,71295,71632,71736,71750,71976,72281,72882,73463,73995,74237,74424,74811,75473,76273,76854,77546,77934,78545,78752,78947,78894,78889,78882,78950,79088,79256,79361,79474,79505,79572,79646,79834,80033,80240,80508,80859,81382,81956,82287,82493,82506,82068,81914,82025,82875,83343,83578,83718,84187,84820,85440,85994,86280,86657,86912,87263,87506,87819,88126,88362,88609,88744,88880,88970,89477,90192,90792,91161,91313,91530,91821,92076,92382,92600,92842,92959,93106,93440,93908,94330,94658,95081,95392,95688,95791,96091,96335,96555,96719,96949,97523,98009,98491,98641,98868,99259,99367,99339,99259,99152,98966,98577,98102,97500,97046,97017,96728,96491,96060,96111,95739,95335,94939,94752,94577,94352,93949,93537,93064,92697,92364,92063,92030,92121,92323,92419,92446,92475,92355,92186,91960,91780,91587,91316,90913,90481,90061,89762,89516,89414,89358,89376,89417,89487,89547,89441,89255,89139,89159,89300,89408,89513,89542,89541,89463,89405,89330,89284,89289,89466,89716,90002,90188,90343,90444,90513,90662,90906,91113,91262,91474,91789,92150,92454,92784,93239,93599,93984,94170,94453,94648,94896,95106,95309,95571,95915,96317,96720,97041,97326,97639,97805,97976,98106,98392,98333,98392,98587,99195,99753,100092,100437,100673,101057,101459,101835,102202,102336,102655,103116,103782,104451,104771,105183,105457,105983,106421,106940,107386,107635,108012,108482,109224,109951,110547,111217,111626,112063,112414,112901,113529,114133,114947,115860,116696,117436,118057,118776,119437,119604,119749,119994,120761
394505,"Corvallis, OR",421,147987,148197,148215,148451,148840,149457,150073,150759,151478,152152,152937,153518,153917,154079,154046,154380,154506,155136,155503,156233,156717,157022,156873,156759,156860,157217,157895,158409,159242,159948,161067,162570,163439,163583,162654,161530,163167,165420,170571,173733,174578,172605,171158,172192,174275,175288,176530,176735,177270,177260,178466,180052,181901,183273,184502,185585,186684,190332,190945,193579,190722,192534,191670,193641,194158,194976,195500,195998,196455,197096,197470,198036,198408,198261,197576,197049,197039,198021,198931,200043,200955,202020,203234,204414,205398,205671,205682,206466,208191,210090,211814,212987,214070,214934,216058,217478,218418,219103,219124,219568,220325,221862,223308,224675,225951,227407,229404,230961,232865,233925,235325,237257,239974,243047,245539,248562,251710,255184,258447,261949,264796,267530,269567,272465,276123,280490,284223,286834,289088,291495,294466,296767,298513,299714,300813,302486,303471,306224,308375,310514,311027,309706,308200,306733,306273,305070,302559,300153,297786,296080,294090,292156,289925,287753,285658,283416,280871,277723,274270,271323,268859,267162,265448,264122,262886,261627,261030,259991,259447,260701,262675,262227,259734,256284,254878,253035,251296,249983,249027,249488,249252,247532,244496,241417,239590,239556,239913,240360,239392,238318,237341,236754,238359,240482,242370,243294,244254,245436,246090,245971,246183,247628,250469,251579,251972,252172,254431,256648,258132,260322,262250,264797,266569,268541,270765,271214,271358,270382,271606,272747,274054,274119,273781,274064,274752,275922,277738,280945,283760,285995,286598,287732,289065,291711,293695,295256,297086,298953,301590,302981,305430,307937,309639,311139,311958,312605,313252,312537,312683,311233,312152,316472,323098,325877,327448,327421,330540,332540,335013,337996,340045,342378,340790,339939,341517,346175,352838,358551,364303,367050,368343,367845,367092,367071,368184,370010,370037,370540,370748,370473,370797,369544,371703,371726,377275
394395,"Bloomsburg, PA",422,75005,74993,75023,74896,74901,74924,75231,75500,75945,76268,76533,76711,76999,77300,77678,78129,78630,79081,79468,79878,80316,80718,80980,81189,81348,81597,81651,81538,81652,82094,82600,82760,82723,82649,82466,82411,82450,82840,82988,83248,83282,83206,83216,83233,83464,83627,83922,84284,84709,84958,85142,85180,85422,85663,86012,86626,87379,88224,88537,88799,89032,89270,89530,89766,90314,90888,91290,91664,91996,92423,92891,93355,93787,94227,94645,95145,95451,95821,96224,96625,96993,97256,97636,98020,98455,98914,99374,99842,100504,101280,102142,102643,103115,103563,104488,105411,106312,107338,108617,110080,110904,111473,112008,112813,113577,114329,115449,116698,117895,118872,119975,121124,121913,122706,123387,124180,124829,125542,126153,126636,126887,127008,127174,127467,127993,128536,129007,129467,129866,130385,130699,130853,130868,130686,130489,130219,130417,130703,130976,131262,131523,131900,131825,131555,131068,130952,130846,130916,130637,130283,129751,129616,129665,129449,129063,128565,128253,127813,127418,127094,126745,126457,126229,126125,126045,126091,126264,126423,126628,126639,126774,126745,126834,126783,126824,126656,126303,125855,125434,125167,124936,124849,124765,124764,124755,124789,124786,124798,124682,124625,124501,124569,124580,124696,124801,124963,125155,125381,125547,125664,125805,125966,126191,126403,126646,126888,127080,127331,127516,127672,127739,127930,128246,128668,129083,129531,129962,130287,130590,130871,131191,131659,132098,132548,132752,133162,133623,134035,134246,134376,134813,135288,135770,135982,136265,136512,136998,137344,138051,138699,139451,140011,140564,141098,141532,141945,142288,142708,143090,143552,144136,144897,145785,146558,147258,147851,148417,148995,149558,150147,150613,151081,151606,152234,152883,153563,154143,154726,155070,155448,155756,156244,156766,157359,158144,159023,159979,160634,161241,161784,162386,162924,163424,163539,163630
394776,"Laurel, MS",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90272,90447,90519,90584,90582,90528,90426,90307,90150,90173,89943,89780,89521,89415,89324,89216,89055,88795,88469,88503,88462,88577,88353,88201,87894,87669,87504,87068,86681,86260,86142,85953,85869,85772,85475,85001,84607,84375,84302,84310,84344,84358,84448,84581,84719,84645,84604,84548,84591,84628,84613,84454,84366,84464,84603,84601,84560,84572,84667,84630,84425,84219,84005,84078,83978,83929,83809,83938,84030,84028,84026,84138,84481,84761,85108,85401,85785,86108,86453,86582,86678,86752,86983,87309,87610,87933,88190,88427,88619,88759,88919,89015,89180,89380,89649,89835,89985,90179,90415,90713,91043,91390,91682,91908,92244,92549,92896,93277,93618,93927,94084,94292,94293,94343,94260,94397,94400,94603,94830,95124,95365,95376,95324,95369,95752,96259,96706,96900,97005,96975,97149,97412,97751,98005,98265,98555,98806,98973,99117,99232,99530,99745,100219,100607
395042,"Russellville, AR",424,55104,55394,55518,55603,55699,55917,55995,56220,56363,56544,56703,56819,57034,57195,57441,57661,57885,58074,58234,58401,58671,58847,59133,59429,59831,60214,60507,60781,60942,61039,61132,61157,61187,61292,61627,61871,62096,61967,61897,61823,61971,62164,62307,62400,62554,62684,62782,62941,63078,63224,63261,63333,63540,63810,64151,64560,65080,65595,65809,65942,66012,66295,66571,66856,67107,67308,67501,67652,67762,67852,67944,68077,68179,68381,68632,68950,69204,69483,69775,70038,70287,70482,70692,70761,70868,71072,71351,71610,71861,72125,72432,72693,72975,73277,73648,74035,74448,74823,75236,75612,76023,76394,76815,77186,77575,78099,78618,79042,79371,79752,80191,80662,81048,81473,81826,82272,82460,82718,82859,83360,83386,83540,83693,84209,84594,84951,85284,85780,86180,86649,86980,87368,87619,87885,88127,88404,88739,88957,89372,89613,89803,89779,89828,89829,89797,89717,89690,89662,89520,89478,89357,89382,89327,89375,89335,89203,88994,88772,88597,88309,87933,87510,87155,86937,86784,86625,86410,86222,86160,86162,86155,86058,86000,85899,85758,85531,85291,85069,84824,84642,84575,84643,84791,84915,84960,85005,84959,84963,84890,84972,85026,85138,85260,85438,85663,85844,86024,86315,86633,86951,87096,87240,87392,87501,87559,87595,87648,87723,87742,87795,87821,87918,87989,88087,88183,88299,88364,88461,88511,88673,88958,89274,89487,89596,89782,90176,90475,90842,91197,91601,91909,92108,92410,92745,93157,93638,94125,94565,94922,95313,95728,96192,96617,97101,97324,97556,97697,98051,98403,98689,99007,99369,99896,100451,100973,101361,101886,102293,102678,102830,103057,103234,103556,103930,104468,104924,105399,105867,106347,106823,107238,107646,108166,108667,109213,109658,110254,110660,111154,111575,112150,112576,113486,114016,114933
394411,"Branson, MO",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129815,129211,127743,126307,126175,128261,130655,134080,138080,141391,143039,142280,141696,140515,140220,139690,140668,141533,142616,142987,143810,144800,145628,145876,146180,146570,146995,147451,147465,148317,148829,149381,149150,148919,148831,148818,148781,148420,147859,147103,146562,146101,145944,145481,145188,144813,144609,144432,144200,143752,143275,142360,141279,140004,138909,137885,136758,135960,135493,135241,134933,134775,134836,134914,134532,132538,130360,128210,127384,126834,126292,126662,126660,127025,126670,126876,126841,126671,126465,126252,125952,125409,125109,125249,125544,125871,126074,126206,126104,125864,125697,125611,125494,125371,125448,125675,125822,125965,126173,126394,126452,126403,126448,126447,126403,126389,126592,127197,127858,128622,129190,129769,130104,130404,130619,130868,130991,131238,131641,132121,132497,132914,133459,134089,134500,134817,135118,135526,135684,135881,136164,136675,137149,137689,138434,139092,139573,139957,140359,140749,140871,141080,141432,142089,142800,143586,144474,145244,145595,145831,146051,146511,146795,147138,147597,147723,148000,148488,149482,150431,151136,151801,152277,152718,152993,153457,153880,154439,154944,155645,156769,157831,158824,159487,160087,160467,160661,160895,161404
395212,"Watertown, WI",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137253,138542,139501,140720,141833,142154,142884,143384,144266,145065,144872,144086,143165,142782,143034,143595,144584,145630,146367,146495,145983,145511,144986,145304,145726,146723,147433,147978,148649,149607,151060,152461,153927,155324,156324,157090,157110,157086,157178,158062,159501,158713,155637,152044,150338,151178,153170,155194,156815,157325,157834,158369,158895,159761,160679,161688,162435,162925,163076,163268,163572,164203,164941,165625,166395,166414,166150,165735,165667,165634,165086,164532,164166,164163,164749,164897,165240,165340,165647,165497,164806,164024,163158,162320,161430,160800,160388,160250,160314,160558,160672,160477,159877,159138,158124,157149,156046,155177,154383,153885,153627,153602,153653,153721,153606,153464,153015,152600,152019,151682,151194,150684,150044,149635,149281,148973,148459,148127,147601,147292,146747,146512,146165,145949,145914,146096,146292,146401,146323,146267,145842,145493,144996,144732,144403,144319,144521,144959,145387,145414,144750,144899,147172,152201,158652,164349,168180,169295,168283,167791,167673,169046,170575,170723,171967,170841,171188,170033,170029,170087,168916,168436,170610,173239,176243,175887,175705,174857,173789,172892,171845,172143,172887,174066,174841,175412,175925,176843,177903,178846,179691,180584,181278,182034,182668,183687,183900,184845,185817,187780,188995,190032,190938,191794,192760,193620,194622,195425,196467,197986,199686,201227,202838,204763,206421,207531,208153,208877,210168,211898,213490,214976,216344,217887,218673,218781,218571,218702,219280,220573,222093
394859,"Midland, MI",427,92605,93238,93834,94432,94974,95451,95810,96292,96713,97195,97648,98274,98852,99325,99765,100284,100845,101347,101820,102232,102477,102669,102817,103150,103471,103977,104453,105076,105626,106136,106531,107063,107457,107686,107855,108404,109071,109642,110064,110778,111440,112117,112526,113206,113716,114390,114783,115371,115743,116254,116760,117484,118191,118767,119307,119869,120328,120759,121107,121670,122118,122576,122992,123464,123980,124468,124909,125376,125668,126024,126270,126761,127131,127972,128779,129733,130340,130773,131147,131646,132162,132693,132928,133249,133556,134107,134675,135140,135437,135688,135981,136274,136896,137482,137714,137723,137644,137796,137895,138078,138520,138524,137959,137137,136478,136433,136508,136651,136438,136002,135771,135637,135701,135682,135469,135093,136582,138311,139926,139466,139632,139720,139984,139807,139696,139645,139280,139408,139568,139978,139976,140045,139908,139918,139601,137302,134827,133959,135768,137356,137649,137355,136808,135890,134757,133749,132537,131424,130524,130029,129392,128948,128162,127482,126801,126088,125102,123880,122758,121784,120793,119765,118780,117998,117100,116533,116029,116003,115944,116364,116772,117434,117428,117281,116735,116344,115821,115230,114607,114151,113907,113758,113845,114092,114706,115028,115318,115218,115034,114558,114117,114241,115076,116212,117695,118812,120243,121088,122631,123281,123976,124011,125101,126101,126952,126949,126681,126889,127472,129014,129991,130574,130759,129846,128698,126382,125941,126762,128117,128626,128433,127845,127986,128000,128565,128871,129535,130497,130772,130583,130390,130606,130570,130206,129247,129237,129500,130433,130756,131228,131162,131599,132189,133302,133625,133568,133190,132814,132392,132195,132262,133026,134063,135495,136296,136365,136608,136788,137615,137744,137975,138058,139064,139979,141433,142330,142942,143585,143618,143530,143191,143765,143992,145083,145839,147678,148065,146324,144887,144334,145773,147573,148601,148853,149176
394941,"Opelousas, LA",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79538,77966,76786,75101,74405,74104,74222,74690,75301,75215,75349,76250,78363,80205,81585,82451,83053,84022,84843,85583,86046,86607,87451,88366,88635,89124,89700,90830,91768,92453,92815,92932,92724,92608,92795,93176,93370,93391,93590,93746,93957,94259,94653,95107,95300,95603,95705,95860,95806,95903,95728,95862,95933,95974,95803,95354,95174,95054,95065,94822,94464,94435,94682,94788,94859,94868,95035,94721,94480,94333,94257,94316,94949,95965,96799,96963,96915,97036,97266,97723,97779,98101,98183,98365,99131,100266,101948,102981,103307,102734,102141,101792,102025,102058,102476,102806,102922,102236,101574,101313,101643,102116,102440,103373,104228,105349,105938,106359,106954,107779,108442,108618,108604,108793,109216,109584,110130,110336,110663,110819,111383,112167,113057,113689,114182,114656,115122,115410,115781,116291,116738,117224,117592,116893,115943,114932,115006,115170,115398,115561,115710,116223,116675,117097,116168,115536,115098,115692,116185,116500,116801,117029,117273,117622,117886,117156,116054,115253,115293,115537,115422,115421,115558,115815,116248,116627,117026,117454,117771,118307,118692,119361,119821,120257,120402,120410,120542,120808,120594,120287
